match_id,patch,winning_team,baron_diff,dragon_diff,tower_diff,best_champ,best_lane
NA1_5362168149,15.17.708.5788,100,0,3,9,Sylas,JUNGLE
NA1_5362149084,15.17.708.5788,200,1,1,1,Sivir,BOTTOM
NA1_5362134914,15.17.708.5788,100,0,1,6,MissFortune,BOTTOM
NA1_5371245959,15.18.710.2811,200,1,2,8,Irelia,TOP
NA1_5371235071,15.18.710.2811,100,1,0,11,Talon,JUNGLE
NA1_5371219439,15.18.710.2811,100,1,-1,1,Gwen,TOP
NA1_5370673777,15.18.710.2811,100,1,1,-1,Aurora,MIDDLE
NA1_5370659322,15.18.710.2811,200,1,-1,-2,Garen,TOP
NA1_5370111420,15.18.710.2811,200,1,2,7,Taliyah,JUNGLE
NA1_5369468438,15.18.710.2811,100,-1,4,10,MonkeyKing,JUNGLE
NA1_5369252529,15.18.710.2811,200,1,3,7,Morgana,MIDDLE
NA1_5369121905,15.18.710.2811,200,0,1,4,Gnar,TOP
NA1_5369198977,15.18.710.2811,200,0,4,1,Volibear,JUNGLE
NA1_5368952544,15.18.710.2811,200,0,0,7,Yunara,BOTTOM
NA1_5368928810,15.18.710.2811,200,0,0,3,Fiora,TOP
NA1_5368899370,15.18.710.2811,100,1,1,5,Neeko,MIDDLE
NA1_5368711699,15.18.710.2811,100,0,-2,4,Jayce,MIDDLE
NA1_5368285494,15.18.710.2811,100,1,-2,6,Viktor,MIDDLE
NA1_5368263880,15.18.710.2811,200,0,-2,3,Aurora,TOP
NA1_5368221318,15.18.710.2811,200,0,-1,8,Ambessa,TOP
NA1_5368191785,15.18.710.2811,100,1,0,3,Azir,TOP
NA1_5367352005,15.18.710.2811,200,1,0,6,Xayah,BOTTOM
NA1_5367338755,15.18.710.2811,200,0,1,2,Zoe,UTILITY
NA1_5367318799,15.18.710.2811,100,0,2,2,Elise,MIDDLE
NA1_5367284199,15.18.710.2811,100,1,0,4,Ambessa,TOP
NA1_5367046424,15.18.710.2811,100,0,2,3,Jayce,TOP
NA1_5367022519,15.18.710.2811,100,0,1,7,Nidalee,TOP
NA1_5366997225,15.18.710.2811,200,1,0,7,Corki,MIDDLE
NA1_5366948567,15.18.710.2811,100,0,0,10,Sivir,BOTTOM
NA1_5366523272,15.18.710.2811,100,0,-1,9,Corki,BOTTOM
NA1_5376219095,15.19.714.7225,200,1,1,6,Teemo,TOP
NA1_5376127552,15.19.714.7225,100,1,4,7,FiddleSticks,JUNGLE
NA1_5374980958,15.19.713.5912,200,1,4,8,Jax,JUNGLE
NA1_5373629695,15.18.710.2811,200,1,3,7,Vayne,BOTTOM
NA1_5373412380,15.18.710.2811,200,1,2,0,Vladimir,MIDDLE
NA1_5371700703,15.18.710.2811,200,0,1,0,Twitch,BOTTOM
NA1_5371166282,15.18.710.2811,200,1,3,1,Nocturne,TOP
NA1_5370395254,15.18.710.2811,100,1,2,7,Yone,MIDDLE
NA1_5367530239,15.18.710.2811,100,0,0,3,Gwen,JUNGLE
NA1_5366831409,15.18.710.2811,200,0,1,5,Aurora,TOP
NA1_5377032687,15.19.714.7225,100,0,4,9,Akshan,MIDDLE
NA1_5373777268,15.18.710.2811,100,0,2,4,Jayce,TOP
NA1_5371351066,15.18.710.2811,100,2,2,7,LeeSin,MIDDLE
NA1_5371312425,15.18.710.2811,200,1,-1,4,Sion,TOP
NA1_5370810962,15.18.710.2811,200,0,4,5,Lux,BOTTOM
NA1_5370241166,15.18.710.2811,200,1,0,6,Zed,MIDDLE
NA1_5369687245,15.18.710.2811,200,1,4,11,Fiora,TOP
NA1_5369083340,15.18.710.2811,100,0,2,4,Twitch,BOTTOM
NA1_5369067643,15.18.710.2811,100,-2,3,7,Jhin,BOTTOM
NA1_5369055876,15.18.710.2811,200,0,2,4,Jayce,MIDDLE
NA1_5373795978,15.18.710.2811,200,0,4,4,Ziggs,BOTTOM
NA1_5372765222,15.18.710.2811,100,1,3,5,KogMaw,BOTTOM
NA1_5371991722,15.18.710.2811,100,0,2,8,JarvanIV,JUNGLE
NA1_5371465278,15.18.710.2811,200,2,2,4,Corki,BOTTOM
NA1_5370778202,15.18.710.2811,100,1,2,8,KogMaw,BOTTOM
NA1_5367976056,15.18.710.2811,200,0,5,11,KogMaw,BOTTOM
NA1_5367921796,15.18.710.2811,200,0,-1,8,Jayce,TOP
NA1_5367897044,15.18.710.2811,200,-2,3,5,Ashe,BOTTOM
NA1_5367881884,15.18.710.2811,200,0,3,8,Corki,MIDDLE
NA1_5366691980,15.18.710.2811,200,1,3,3,Kindred,JUNGLE
NA1_5366677877,15.18.710.2811,200,0,3,9,Zed,MIDDLE
NA1_5365560043,15.17.708.5788,100,0,3,7,Corki,BOTTOM
NA1_5362942414,15.17.708.5788,100,0,1,2,Yunara,BOTTOM
NA1_5377901221,15.19.715.1836,200,0,2,2,Darius,TOP
NA1_5376507612,15.19.714.7225,200,0,2,1,Tryndamere,TOP
NA1_5373167911,15.18.710.2811,100,0,4,8,Yone,TOP
NA1_5373141906,15.18.710.2811,200,0,4,6,Jinx,BOTTOM
NA1_5373003467,15.18.710.2811,100,0,0,7,MissFortune,BOTTOM
NA1_5372978243,15.18.710.2811,200,1,4,6,Kaisa,BOTTOM
NA1_5372956449,15.18.710.2811,200,0,2,2,Yone,TOP
NA1_5372841308,15.18.710.2811,200,0,1,4,Yone,TOP
NA1_5372796680,15.18.710.2811,100,0,-1,2,Corki,JUNGLE
NA1_5372794329,15.18.710.2811,200,0,0,0,Azir,MIDDLE
NA1_5378356503,15.19.715.1836,200,-1,0,3,Fiora,TOP
NA1_5378329763,15.19.715.1836,100,0,4,9,Pantheon,UTILITY
NA1_5378312254,15.19.715.1836,100,0,1,2,Aatrox,TOP
NA1_5378291423,15.19.715.1836,200,0,1,-1,Hecarim,JUNGLE
NA1_5378278175,15.19.715.1836,200,1,-1,4,XinZhao,TOP
NA1_5378221974,15.19.715.1836,100,0,1,7,Mel,MIDDLE
NA1_5378196416,15.19.715.1836,200,1,3,10,Viktor,MIDDLE
NA1_5377335670,15.19.714.7225,100,0,2,9,XinZhao,JUNGLE
NA1_5377195595,15.19.714.7225,200,1,3,4,Zed,MIDDLE
NA1_5376772535,15.19.714.7225,100,0,1,4,Katarina,MIDDLE
NA1_5376737713,15.19.714.7225,100,1,3,11,Ahri,BOTTOM
NA1_5376551323,15.19.714.7225,200,0,-1,11,Caitlyn,BOTTOM
NA1_5373489761,15.18.710.2811,200,1,1,8,Ambessa,MIDDLE
NA1_5373456159,15.18.710.2811,100,1,3,6,Irelia,TOP
NA1_5372558675,15.18.710.2811,200,0,3,10,Gnar,TOP
NA1_5372416008,15.18.710.2811,200,0,-1,6,Lillia,JUNGLE
NA1_5372343867,15.18.710.2811,200,-1,2,5,Qiyana,MIDDLE
NA1_5372306684,15.18.710.2811,100,0,3,2,Aurora,MIDDLE
NA1_5372278802,15.18.710.2811,100,0,-1,10,Kennen,TOP
NA1_5372048555,15.18.710.2811,100,0,4,11,Ambessa,MIDDLE
NA1_5372028403,15.18.710.2811,100,-1,-2,4,Draven,BOTTOM
NA1_5372004678,15.18.710.2811,100,1,-2,6,Viktor,MIDDLE
NA1_5378257252,15.19.715.1836,100,2,1,8,Orianna,MIDDLE
NA1_5378205906,15.19.715.1836,100,0,3,6,MissFortune,BOTTOM
NA1_5378160759,15.19.715.1836,200,0,2,2,Xayah,BOTTOM
NA1_5377749226,15.19.715.1836,200,0,4,2,Warwick,JUNGLE
NA1_5376552545,15.19.714.7225,100,-2,2,5,Fiora,TOP
NA1_5372874047,15.18.710.2811,200,0,1,2,Ezreal,BOTTOM
NA1_5372833344,15.18.710.2811,200,0,3,8,Kaisa,BOTTOM
NA1_5372796376,15.18.710.2811,100,2,3,6,Yone,MIDDLE
NA1_5372249926,15.18.710.2811,100,1,-1,3,Jayce,TOP
NA1_5362563301,15.17.708.5788,100,1,0,1,Corki,MIDDLE
NA1_5362536742,15.17.708.5788,100,1,2,12,Qiyana,JUNGLE
NA1_5361431308,15.17.708.5788,200,0,3,6,Orianna,MIDDLE
NA1_5361398448,15.17.708.5788,200,1,0,5,Lucian,BOTTOM
NA1_5360786203,15.17.708.5788,100,1,2,1,Vladimir,TOP
NA1_5360737040,15.17.708.5788,200,0,3,7,Ziggs,BOTTOM
NA1_5359975050,15.17.708.5788,100,0,2,7,Corki,BOTTOM
NA1_5359933163,15.17.708.5788,200,0,-3,1,Renekton,TOP
NA1_5359871086,15.17.708.5788,100,0,0,3,Gangplank,TOP
NA1_5359810228,15.17.708.5788,100,1,4,9,Olaf,JUNGLE
NA1_5359769608,15.17.708.5788,200,0,4,9,Azir,MIDDLE
NA1_5378729711,15.19.715.1836,200,0,1,2,Corki,MIDDLE
NA1_5378331497,15.19.715.1836,200,2,1,7,Kaisa,BOTTOM
NA1_5377407464,15.19.715.1836,100,0,0,8,Udyr,TOP
NA1_5377280930,15.19.714.7225,100,1,0,6,Mel,MIDDLE
NA1_5372158635,15.18.710.2811,200,1,4,10,Corki,BOTTOM
NA1_5372133643,15.18.710.2811,200,-1,-2,0,Anivia,MIDDLE
NA1_5368011038,15.18.710.2811,100,0,2,6,Shaco,JUNGLE
NA1_5365505430,15.17.708.5788,200,-2,1,0,Smolder,BOTTOM
NA1_5365355577,15.17.708.5788,100,0,2,3,Malzahar,TOP
NA1_5365347433,15.17.708.5788,100,1,4,6,Yunara,BOTTOM
NA1_5372726636,15.18.710.2811,100,0,1,2,Akali,TOP
NA1_5372691543,15.18.710.2811,200,0,4,11,Ambessa,TOP
NA1_5372659126,15.18.710.2811,200,0,3,-1,Jinx,BOTTOM
NA1_5371309007,15.18.710.2811,100,-1,3,5,Sivir,BOTTOM
NA1_5371297765,15.18.710.2811,100,-2,3,2,Kayn,JUNGLE
NA1_5370824073,15.18.710.2811,200,0,0,8,Teemo,TOP
NA1_5370806854,15.18.710.2811,200,1,3,1,Ezreal,BOTTOM
NA1_5368460948,15.18.710.2811,200,-1,5,1,Garen,TOP
NA1_5368437941,15.18.710.2811,100,0,0,5,Zac,MIDDLE
NA1_5368405487,15.18.710.2811,200,2,2,7,KogMaw,BOTTOM
NA1_5364560992,15.17.708.5788,100,1,0,4,Smolder,BOTTOM
NA1_5364545357,15.17.708.5788,200,0,0,0,Hwei,MIDDLE
NA1_5364309614,15.17.708.5788,200,1,3,6,Ezreal,BOTTOM
NA1_5379048068,15.19.715.1836,100,0,1,9,Quinn,MIDDLE
NA1_5378579531,15.19.715.1836,100,0,0,0,Lucian,BOTTOM
NA1_5378523556,15.19.715.1836,100,0,1,11,Corki,MIDDLE
NA1_5376669067,15.19.714.7225,100,0,0,4,Aurora,MIDDLE
NA1_5376238109,15.19.714.7225,200,1,3,11,KogMaw,BOTTOM
NA1_5376146553,15.19.714.7225,200,0,2,3,Corki,BOTTOM
NA1_5375856371,15.19.714.7225,100,1,2,8,Kayn,JUNGLE
NA1_5375797950,15.19.714.7225,100,1,-1,1,Ryze,MIDDLE
NA1_5374590515,15.19.713.5912,200,0,4,9,Corki,BOTTOM
NA1_5374388392,15.19.713.5912,200,0,2,1,MissFortune,BOTTOM
NA1_5374353075,15.19.713.5912,100,1,-2,9,Aurora,TOP
NA1_5373932561,15.18.710.2811,200,2,0,4,Fiora,TOP
NA1_5373885034,15.18.710.2811,200,1,3,5,Ezreal,BOTTOM
NA1_5373859451,15.18.710.2811,200,0,3,8,Sivir,BOTTOM
NA1_5373836254,15.18.710.2811,100,0,0,8,Yorick,TOP
NA1_5373852728,15.18.710.2811,100,0,0,2,Corki,BOTTOM
NA1_5373834051,15.18.710.2811,200,-1,0,2,Tristana,BOTTOM
NA1_5370969538,15.18.710.2811,100,0,1,7,Sylas,MIDDLE
NA1_5370938193,15.18.710.2811,100,1,-2,2,Teemo,TOP
NA1_5370918188,15.18.710.2811,200,1,3,7,Rengar,JUNGLE
NA1_5370903917,15.18.710.2811,100,0,-1,4,Garen,TOP
NA1_5370881048,15.18.710.2811,100,0,0,-2,Ambessa,TOP
NA1_5369230868,15.18.710.2811,100,0,1,3,Quinn,TOP
NA1_5369175265,15.18.710.2811,100,1,-1,8,Ezreal,BOTTOM
NA1_5367925827,15.18.710.2811,200,0,4,7,Jinx,BOTTOM
NA1_5367891987,15.18.710.2811,200,0,4,9,RekSai,TOP
NA1_5367617399,15.18.710.2811,100,0,1,11,Ziggs,BOTTOM
NA1_5367610874,15.18.710.2811,100,0,0,0,Olaf,TOP
NA1_5376384064,15.19.714.7225,100,0,1,6,Sivir,BOTTOM
NA1_5374653806,15.19.713.5912,200,1,3,8,KogMaw,BOTTOM
NA1_5373526885,15.18.710.2811,200,0,0,0,Lux,BOTTOM
NA1_5372028668,15.18.710.2811,200,1,4,8,KogMaw,BOTTOM
NA1_5371662525,15.18.710.2811,100,0,1,5,Katarina,MIDDLE
NA1_5370915470,15.18.710.2811,100,-1,4,6,Nidalee,TOP
NA1_5370047200,15.18.710.2811,100,0,1,1,Vayne,MIDDLE
NA1_5368580251,15.18.710.2811,100,2,3,7,Camille,TOP
NA1_5367518470,15.18.710.2811,100,0,4,9,Ziggs,BOTTOM
NA1_5366768159,15.18.710.2811,100,0,2,8,Ezreal,BOTTOM
NA1_5365721292,15.17.708.5788,100,0,0,7,Tryndamere,TOP
NA1_5365217666,15.17.708.5788,100,0,-2,3,Kalista,BOTTOM
NA1_5378157586,15.19.715.1836,100,0,3,3,Taliyah,MIDDLE
NA1_5376686647,15.19.714.7225,100,1,1,6,Gnar,TOP
NA1_5375257596,15.19.713.5912,200,1,2,8,Yone,TOP
NA1_5373651448,15.18.710.2811,200,1,3,9,Renekton,TOP
NA1_5373637041,15.18.710.2811,100,1,2,6,Caitlyn,BOTTOM
NA1_5373623479,15.18.710.2811,200,1,4,9,Corki,BOTTOM
NA1_5373608683,15.18.710.2811,200,0,2,8,Ambessa,JUNGLE
NA1_5373587251,15.18.710.2811,200,-1,0,-3,Ryze,TOP
NA1_5373531182,15.18.710.2811,100,0,3,4,Kaisa,BOTTOM
NA1_5373494914,15.18.710.2811,200,2,0,4,Vladimir,TOP
NA1_5374286282,15.19.713.5912,200,0,2,3,Vladimir,MIDDLE
NA1_5374161309,15.18.710.2811,200,1,1,5,MissFortune,BOTTOM
NA1_5374140190,15.18.710.2811,200,0,2,2,Naafiri,JUNGLE
NA1_5374256247,15.19.713.5912,100,0,0,7,Sejuani,TOP
NA1_5374082336,15.18.710.2811,200,1,3,6,Poppy,TOP
NA1_5373821765,15.18.710.2811,100,0,3,7,Tristana,BOTTOM
NA1_5373279209,15.18.710.2811,200,1,4,8,Gwen,JUNGLE
NA1_5373263995,15.18.710.2811,100,0,2,6,Sivir,BOTTOM
NA1_5371941184,15.18.710.2811,200,0,4,5,Yone,MIDDLE
NA1_5371922140,15.18.710.2811,200,0,2,10,Viego,JUNGLE
NA1_5370335077,15.18.710.2811,100,1,0,5,Twitch,BOTTOM
NA1_5373777595,15.18.710.2811,200,0,2,5,Lux,BOTTOM
NA1_5372378874,15.18.710.2811,100,1,2,9,Aatrox,TOP
NA1_5369170616,15.18.710.2811,200,1,1,7,Rengar,JUNGLE
NA1_5369153044,15.18.710.2811,100,1,3,4,Nidalee,JUNGLE
NA1_5366053902,15.18.710.2811,200,0,2,9,Rengar,JUNGLE
NA1_5365837235,15.17.708.5788,200,0,1,-2,Corki,BOTTOM
NA1_5363998007,15.17.708.5788,100,0,4,10,Volibear,TOP
NA1_5363976237,15.17.708.5788,200,0,1,1,Smolder,MIDDLE
NA1_5363899675,15.17.708.5788,200,0,2,7,Ziggs,MIDDLE
NA1_5363869912,15.17.708.5788,200,0,4,11,Aphelios,BOTTOM
NA1_5363828252,15.17.708.5788,200,1,3,9,Ambessa,TOP
NA1_5373492374,15.18.710.2811,200,1,4,7,Yone,MIDDLE
NA1_5373373414,15.18.710.2811,200,1,0,2,Zeri,BOTTOM
NA1_5372980208,15.18.710.2811,200,0,0,4,Smolder,BOTTOM
NA1_5372934321,15.18.710.2811,100,0,1,9,Mel,MIDDLE
NA1_5372904221,15.18.710.2811,200,0,3,10,Varus,BOTTOM
NA1_5372782915,15.18.710.2811,100,0,2,-2,Katarina,MIDDLE
NA1_5372760031,15.18.710.2811,200,0,2,8,Fiora,TOP
NA1_5372732701,15.18.710.2811,200,0,2,1,Vex,MIDDLE
NA1_5372712461,15.18.710.2811,100,1,0,2,Katarina,MIDDLE
NA1_5371618602,15.18.710.2811,100,0,2,5,MissFortune,BOTTOM
NA1_5374386293,15.19.713.5912,200,1,4,5,Caitlyn,MIDDLE
NA1_5374325557,15.19.713.5912,100,1,1,-2,Cassiopeia,BOTTOM
NA1_5371450317,15.18.710.2811,100,0,2,6,Leblanc,MIDDLE
NA1_5371435213,15.18.710.2811,100,0,1,6,Hwei,MIDDLE
NA1_5371414755,15.18.710.2811,100,-1,0,4,Zed,JUNGLE
NA1_5371382455,15.18.710.2811,200,0,-1,-3,Kennen,MIDDLE
NA1_5370897726,15.18.710.2811,100,1,-3,9,Cassiopeia,BOTTOM
NA1_5372756128,15.18.710.2811,200,1,3,6,Yasuo,TOP
NA1_5371442595,15.18.710.2811,200,1,2,8,Naafiri,MIDDLE
NA1_5370332138,15.18.710.2811,200,0,3,1,Viktor,MIDDLE
NA1_5370315511,15.18.710.2811,100,0,1,7,MonkeyKing,JUNGLE
NA1_5369177488,15.18.710.2811,200,1,2,4,Corki,MIDDLE
NA1_5369124484,15.18.710.2811,200,0,0,0,Lissandra,MIDDLE
NA1_5366110847,15.18.710.2811,200,0,3,0,Nunu,JUNGLE
NA1_5366090655,15.18.710.2811,200,1,3,9,Kindred,JUNGLE
NA1_5364977549,15.17.708.5788,200,1,2,9,DrMundo,MIDDLE
NA1_5364961942,15.17.708.5788,200,1,-1,5,Khazix,JUNGLE
NA1_5363611021,15.17.708.5788,100,0,2,6,Teemo,TOP
NA1_5363580253,15.17.708.5788,100,0,0,1,Aurora,TOP
NA1_5362105038,15.17.708.5788,200,1,-1,7,Poppy,JUNGLE
NA1_5361825264,15.17.708.5788,200,0,-2,1,Lucian,BOTTOM
NA1_5379049785,15.19.715.1836,200,-1,4,6,Mel,MIDDLE
NA1_5377236803,15.19.714.7225,200,1,4,4,Yorick,TOP
NA1_5373457489,15.18.710.2811,200,0,0,0,Ambessa,TOP
NA1_5371707954,15.18.710.2811,200,1,0,8,Darius,TOP
NA1_5371659352,15.18.710.2811,200,0,1,1,MissFortune,BOTTOM
NA1_5370620803,15.18.710.2811,100,0,2,3,Varus,BOTTOM
NA1_5370576868,15.18.710.2811,200,0,3,5,Sylas,TOP
NA1_5370544665,15.18.710.2811,200,0,0,5,Taliyah,JUNGLE
NA1_5370365624,15.18.710.2811,100,1,3,2,Quinn,TOP
NA1_5370283231,15.18.710.2811,100,0,3,9,Aurora,MIDDLE
NA1_5370260029,15.18.710.2811,100,0,0,7,Ambessa,TOP
NA1_5368967175,15.18.710.2811,100,1,2,8,Vayne,TOP
NA1_5379051949,15.19.715.1836,100,1,2,3,Velkoz,MIDDLE
NA1_5377794158,15.19.715.1836,200,1,-2,8,KogMaw,BOTTOM
NA1_5377713835,15.19.715.1836,100,1,0,7,Kassadin,MIDDLE
NA1_5370439790,15.18.710.2811,100,1,3,8,Jinx,BOTTOM
NA1_5370385742,15.18.710.2811,100,2,1,7,Akshan,MIDDLE
NA1_5370337966,15.18.710.2811,200,1,0,3,KogMaw,BOTTOM
NA1_5369935284,15.18.710.2811,100,1,0,7,Samira,BOTTOM
NA1_5368808451,15.18.710.2811,200,0,2,8,Riven,TOP
NA1_5366911886,15.18.710.2811,200,1,0,6,Irelia,TOP
NA1_5366809516,15.18.710.2811,200,0,3,10,Jayce,MIDDLE
NA1_5366782385,15.18.710.2811,200,1,4,7,Aatrox,TOP
NA1_5366755389,15.18.710.2811,100,0,1,1,Riven,TOP
NA1_5373229122,15.18.710.2811,200,0,1,1,Yasuo,MIDDLE
NA1_5369785104,15.18.710.2811,200,0,1,6,Rumble,MIDDLE
NA1_5369772895,15.18.710.2811,100,0,-1,9,Jayce,MIDDLE
NA1_5365569365,15.17.708.5788,200,0,2,3,Elise,UTILITY
NA1_5365532068,15.17.708.5788,100,0,0,6,Gragas,TOP
NA1_5365515153,15.17.708.5788,200,0,2,0,Syndra,MIDDLE
NA1_5364928177,15.17.708.5788,200,1,3,8,Rumble,MIDDLE
NA1_5362956107,15.17.708.5788,100,1,2,6,Senna,UTILITY
NA1_5361867646,15.17.708.5788,100,0,-1,3,Smolder,BOTTOM
NA1_5361791900,15.17.708.5788,200,0,1,-2,Urgot,TOP
NA1_5361764737,15.17.708.5788,100,1,3,9,Renekton,TOP
NA1_5377428882,15.19.714.7225,100,0,0,6,Yone,MIDDLE
NA1_5375226504,15.19.713.5912,200,0,1,0,Annie,BOTTOM
NA1_5375185417,15.19.713.5912,200,0,1,11,Lux,MIDDLE
NA1_5375107148,15.19.713.5912,200,2,0,3,KogMaw,BOTTOM
NA1_5374957171,15.19.713.5912,200,-1,1,0,Syndra,MIDDLE
NA1_5369365056,15.18.710.2811,100,-1,0,6,Hwei,MIDDLE
NA1_5369322174,15.18.710.2811,200,1,4,9,Irelia,TOP
NA1_5369227115,15.18.710.2811,200,1,1,6,Jayce,TOP
NA1_5369148826,15.18.710.2811,200,1,4,2,Gwen,JUNGLE
NA1_5369135655,15.18.710.2811,200,0,0,4,Kled,TOP
NA1_5367323061,15.18.710.2811,100,0,-1,10,Katarina,MIDDLE
NA1_5367288371,15.18.710.2811,100,0,3,6,Fiora,TOP
NA1_5367272464,15.18.710.2811,100,1,-2,0,Camille,TOP
NA1_5367256323,15.18.710.2811,100,0,0,2,Viego,JUNGLE
NA1_5367248783,15.18.710.2811,100,0,0,10,Annie,MIDDLE
NA1_5366165067,15.18.710.2811,200,0,1,3,Jayce,TOP
NA1_5366135722,15.18.710.2811,100,0,1,0,Akali,MIDDLE
NA1_5366097897,15.18.710.2811,200,1,4,10,Gragas,MIDDLE
NA1_5365739038,15.17.708.5788,200,1,0,2,Elise,JUNGLE
NA1_5365703394,15.17.708.5788,100,0,2,2,Corki,BOTTOM
NA1_5365586330,15.17.708.5788,200,1,4,3,Yasuo,BOTTOM
NA1_5365561553,15.17.708.5788,100,0,-2,4,Belveth,JUNGLE
NA1_5378733393,15.19.715.1836,100,0,0,3,Ambessa,TOP
NA1_5378673296,15.19.715.1836,100,0,0,4,Draven,BOTTOM
NA1_5378638713,15.19.715.1836,100,0,1,1,Rengar,JUNGLE
NA1_5378609311,15.19.715.1836,200,0,2,7,Jayce,TOP
NA1_5377831543,15.19.715.1836,100,0,3,4,Aurora,MIDDLE
NA1_5373453835,15.18.710.2811,200,1,-1,-1,Jayce,TOP
NA1_5373372281,15.18.710.2811,200,0,3,4,Qiyana,JUNGLE
NA1_5373348909,15.18.710.2811,100,1,-3,4,Aurora,TOP
NA1_5373328140,15.18.710.2811,200,0,3,5,Syndra,MIDDLE
NA1_5373226932,15.18.710.2811,100,0,3,11,Yone,TOP
NA1_5373189417,15.18.710.2811,200,0,2,10,Yone,MIDDLE
NA1_5373175411,15.18.710.2811,200,1,2,5,Syndra,MIDDLE
NA1_5378618851,15.19.715.1836,100,-1,0,8,MasterYi,JUNGLE
NA1_5365385954,15.17.708.5788,100,1,2,8,Karthus,BOTTOM
NA1_5365329970,15.17.708.5788,100,1,4,6,Azir,MIDDLE
NA1_5365295530,15.17.708.5788,100,0,4,6,Azir,MIDDLE
NA1_5365260583,15.17.708.5788,100,0,1,10,MissFortune,BOTTOM
NA1_5364729402,15.17.708.5788,200,0,2,3,Jax,TOP
NA1_5364705634,15.17.708.5788,100,0,3,3,Rengar,JUNGLE
NA1_5364684203,15.17.708.5788,200,0,0,8,Vladimir,TOP
NA1_5364527321,15.17.708.5788,200,1,4,4,Khazix,JUNGLE
NA1_5370786245,15.18.710.2811,100,-1,1,9,Hwei,MIDDLE
NA1_5370245733,15.18.710.2811,100,0,1,3,Nocturne,JUNGLE
NA1_5370234120,15.18.710.2811,100,1,-2,7,Vladimir,TOP
NA1_5369666622,15.18.710.2811,100,0,1,0,Ryze,MIDDLE
NA1_5369328679,15.18.710.2811,200,0,2,3,Jax,TOP
NA1_5368535745,15.18.710.2811,100,0,2,7,Corki,BOTTOM
NA1_5368513432,15.18.710.2811,100,1,2,7,Ezreal,BOTTOM
NA1_5368493526,15.18.710.2811,100,1,4,4,Sylas,MIDDLE
NA1_5368477538,15.18.710.2811,200,1,3,6,Aphelios,BOTTOM
NA1_5368465340,15.18.710.2811,200,0,1,7,Senna,UTILITY
NA1_5368188959,15.18.710.2811,200,1,4,7,Cassiopeia,BOTTOM
NA1_5368147957,15.18.710.2811,100,1,-1,10,Yone,MIDDLE
NA1_5368106668,15.18.710.2811,100,2,-3,6,Yasuo,TOP
NA1_5368080684,15.18.710.2811,200,0,4,6,Twitch,BOTTOM
NA1_5367852509,15.18.710.2811,200,0,3,3,Aurora,MIDDLE
NA1_5367836404,15.18.710.2811,200,0,1,2,Tristana,BOTTOM
NA1_5367603670,15.18.710.2811,200,1,-1,6,Senna,BOTTOM
NA1_5367224504,15.18.710.2811,200,1,2,9,Aurora,MIDDLE
NA1_5367210626,15.18.710.2811,100,1,0,7,Warwick,TOP
NA1_5378700060,15.19.715.1836,100,1,-1,7,Ahri,MIDDLE
NA1_5378593678,15.19.715.1836,200,0,1,5,Aurora,TOP
NA1_5373746364,15.18.710.2811,200,0,0,4,Tryndamere,TOP
NA1_5373416405,15.18.710.2811,100,0,-1,7,Ezreal,BOTTOM
NA1_5372022743,15.18.710.2811,200,0,2,1,Irelia,MIDDLE
NA1_5371591136,15.18.710.2811,100,0,1,5,Xayah,BOTTOM
NA1_5370936835,15.18.710.2811,100,0,1,7,Lissandra,MIDDLE
NA1_5370890260,15.18.710.2811,200,0,2,4,MasterYi,JUNGLE
NA1_5369301997,15.18.710.2811,200,1,0,2,Quinn,TOP
NA1_5369253813,15.18.710.2811,200,0,-1,4,MasterYi,JUNGLE
NA1_5369240939,15.18.710.2811,200,0,1,4,Jhin,BOTTOM
NA1_5368690692,15.18.710.2811,100,0,0,8,Ziggs,BOTTOM
NA1_5376439284,15.19.714.7225,200,1,1,8,Ashe,BOTTOM
NA1_5375204710,15.19.713.5912,200,0,0,1,Aatrox,TOP
NA1_5372771656,15.18.710.2811,100,0,-1,7,Viktor,BOTTOM
NA1_5372754292,15.18.710.2811,200,0,0,1,Riven,TOP
NA1_5369982205,15.18.710.2811,100,1,2,7,Rengar,JUNGLE
NA1_5369946462,15.18.710.2811,100,1,0,3,Vayne,BOTTOM
NA1_5369134324,15.18.710.2811,100,0,0,4,Nocturne,JUNGLE
NA1_5368462763,15.18.710.2811,200,0,2,3,Olaf,TOP
NA1_5367780184,15.18.710.2811,200,1,0,10,DrMundo,TOP
NA1_5366391620,15.18.710.2811,200,1,0,3,Riven,TOP
NA1_5365544949,15.17.708.5788,200,1,3,6,Rengar,JUNGLE
NA1_5364912530,15.17.708.5788,200,0,3,4,Sylas,JUNGLE
NA1_5371087546,15.18.710.2811,100,1,4,7,Ashe,BOTTOM
NA1_5370485515,15.18.710.2811,200,-1,0,-2,Camille,TOP
NA1_5369916462,15.18.710.2811,200,-1,2,4,Zoe,UTILITY
NA1_5367610510,15.18.710.2811,100,0,3,3,Fiora,TOP
NA1_5366908127,15.18.710.2811,200,0,2,4,Sylas,MIDDLE
NA1_5365162798,15.17.708.5788,100,0,-1,9,Riven,TOP
NA1_5364662681,15.17.708.5788,200,0,3,-1,Jax,TOP
NA1_5378815641,15.19.715.1836,100,1,2,6,Jayce,MIDDLE
NA1_5378722091,15.19.715.1836,100,0,3,7,Tristana,BOTTOM
NA1_5378523069,15.19.715.1836,100,1,3,3,Kaisa,BOTTOM
